localhost:80 172.22.0.1 - - [14/Jul/2024:16:19:37 +0000] "GET /register HTTP/1.1" 405 436 "-" "PostmanRuntime/7.40.0"
localhost:80 172.18.0.1 - - [15/Jul/2024:13:56:05 +0000] "POST /createRapport HTTP/1.1" 500 391 "-" "PostmanRuntime/7.40.0"
localhost:80 172.18.0.1 - - [15/Jul/2024:13:58:06 +0000] "POST /createRapport HTTP/1.1" 500 308 "-" "PostmanRuntime/7.40.0"
localhost:80 172.18.0.1 - - [15/Jul/2024:13:58:36 +0000] "GET /getJournal/2 HTTP/1.1" 200 616 "-" "PostmanRuntime/7.40.0"
localhost:80 172.18.0.1 - - [15/Jul/2024:13:58:41 +0000] "GET /getJournal/3 HTTP/1.1" 200 836 "-" "PostmanRuntime/7.40.0"
localhost:80 172.18.0.1 - - [15/Jul/2024:13:59:24 +0000] "POST /createRapport HTTP/1.1" 200 464 "-" "PostmanRuntime/7.40.0"
localhost:80 172.18.0.1 - - [15/Jul/2024:14:01:20 +0000] "POST /createRapport HTTP/1.1" 500 308 "-" "PostmanRuntime/7.40.0"
localhost:80 172.18.0.1 - - [15/Jul/2024:14:02:22 +0000] "POST /createRapport HTTP/1.1" 500 308 "-" "PostmanRuntime/7.40.0"
localhost:80 172.18.0.1 - - [15/Jul/2024:14:02:37 +0000] "POST /createRapport HTTP/1.1" 500 511 "-" "PostmanRuntime/7.40.0"
localhost:80 172.18.0.1 - - [15/Jul/2024:14:03:12 +0000] "POST /createRapport HTTP/1.1" 200 299 "-" "PostmanRuntime/7.40.0"
localhost:80 172.18.0.1 - - [15/Jul/2024:14:06:50 +0000] "POST /createRapport HTTP/1.1" 200 857 "-" "PostmanRuntime/7.40.0"
localhost:80 172.18.0.1 - - [15/Jul/2024:14:10:39 +0000] "POST /createRapport HTTP/1.1" 500 380 "-" "PostmanRuntime/7.40.0"
localhost:80 172.18.0.1 - - [15/Jul/2024:14:11:21 +0000] "POST /createRapport HTTP/1.1" 500 358 "-" "PostmanRuntime/7.40.0"
localhost:80 172.18.0.1 - - [15/Jul/2024:14:12:15 +0000] "POST /createRapport HTTP/1.1" 500 353 "-" "PostmanRuntime/7.40.0"
localhost:80 172.18.0.1 - - [15/Jul/2024:14:12:31 +0000] "POST /createRapport HTTP/1.1" 200 304 "-" "PostmanRuntime/7.40.0"
localhost:80 172.18.0.1 - - [15/Jul/2024:14:18:58 +0000] "POST /createRapport HTTP/1.1" 200 1133 "-" "PostmanRuntime/7.40.0"
localhost:80 172.18.0.1 - - [15/Jul/2024:14:19:45 +0000] "POST /createRapport HTTP/1.1" 500 358 "-" "PostmanRuntime/7.40.0"
localhost:80 172.18.0.1 - - [15/Jul/2024:14:20:54 +0000] "POST /createRapport HTTP/1.1" 200 542 "-" "PostmanRuntime/7.40.0"
localhost:80 172.18.0.1 - - [15/Jul/2024:14:22:17 +0000] "POST /createRapport HTTP/1.1" 500 511 "-" "PostmanRuntime/7.40.0"
localhost:80 172.18.0.1 - - [15/Jul/2024:14:22:56 +0000] "POST /createRapport HTTP/1.1" 200 675 "-" "PostmanRuntime/7.40.0"
localhost:80 172.18.0.1 - - [15/Jul/2024:14:23:27 +0000] "POST /createRapport HTTP/1.1" 500 511 "-" "PostmanRuntime/7.40.0"
localhost:80 172.18.0.1 - - [15/Jul/2024:14:25:53 +0000] "POST /createRapport HTTP/1.1" 200 672 "-" "PostmanRuntime/7.40.0"
localhost:80 172.18.0.1 - - [15/Jul/2024:14:27:53 +0000] "DELETE /deleteRapport/1 HTTP/1.1" 200 327 "-" "PostmanRuntime/7.40.0"
localhost:80 172.18.0.1 - - [15/Jul/2024:14:29:23 +0000] "GET /getRapport/1 HTTP/1.1" 500 337 "-" "PostmanRuntime/7.40.0"
localhost:80 172.18.0.1 - - [15/Jul/2024:14:31:16 +0000] "GET /getRapport/1 HTTP/1.1" 500 309 "-" "PostmanRuntime/7.40.0"
localhost:80 172.18.0.1 - - [15/Jul/2024:15:23:22 +0000] "POST /logout HTTP/1.1" 200 520 "-" "PostmanRuntime/7.40.0"
localhost:80 172.18.0.1 - - [15/Jul/2024:15:23:33 +0000] "POST /register HTTP/1.1" 200 430 "-" "PostmanRuntime/7.40.0"
localhost:80 172.18.0.1 - - [15/Jul/2024:15:34:23 +0000] "POST /register HTTP/1.1" 500 103048 "-" "PostmanRuntime/7.40.0"
localhost:80 172.18.0.1 - - [15/Jul/2024:15:37:06 +0000] "POST /register HTTP/1.1" 500 103024 "-" "PostmanRuntime/7.40.0"
localhost:80 172.18.0.1 - - [15/Jul/2024:15:37:31 +0000] "POST /register HTTP/1.1" 200 310 "-" "PostmanRuntime/7.40.0"
localhost:80 172.18.0.1 - - [15/Jul/2024:15:49:16 +0000] "POST /register HTTP/1.1" 200 310 "-" "PostmanRuntime/7.40.0"
localhost:80 172.18.0.1 - - [15/Jul/2024:15:50:28 +0000] "POST /register HTTP/1.1" 400 513 "-" "PostmanRuntime/7.40.0"
localhost:80 172.18.0.1 - - [15/Jul/2024:15:51:10 +0000] "POST /register HTTP/1.1" 400 495 "-" "PostmanRuntime/7.40.0"
localhost:80 172.18.0.1 - - [15/Jul/2024:15:51:16 +0000] "POST /register HTTP/1.1" 400 495 "-" "PostmanRuntime/7.40.0"
localhost:80 172.18.0.1 - - [15/Jul/2024:15:51:44 +0000] "POST /register HTTP/1.1" 400 495 "-" "PostmanRuntime/7.40.0"
localhost:80 172.18.0.1 - - [15/Jul/2024:15:52:31 +0000] "POST /register HTTP/1.1" 400 372 "-" "PostmanRuntime/7.40.0"
localhost:80 172.18.0.1 - - [15/Jul/2024:15:52:39 +0000] "POST /register HTTP/1.1" 200 429 "-" "PostmanRuntime/7.40.0"
localhost:80 172.18.0.1 - - [15/Jul/2024:15:52:42 +0000] "POST /register HTTP/1.1" 500 315 "-" "PostmanRuntime/7.40.0"
localhost:80 172.18.0.1 - - [15/Jul/2024:15:53:20 +0000] "POST /register HTTP/1.1" 500 517 "-" "PostmanRuntime/7.40.0"
localhost:80 172.18.0.1 - - [15/Jul/2024:15:53:54 +0000] "POST /register HTTP/1.1" 400 434 "-" "PostmanRuntime/7.40.0"
localhost:80 172.18.0.1 - - [15/Jul/2024:15:55:38 +0000] "POST /register HTTP/1.1" 400 434 "-" "PostmanRuntime/7.40.0"
localhost:80 172.18.0.1 - - [15/Jul/2024:16:09:03 +0000] "POST /register HTTP/1.1" 400 411 "-" "PostmanRuntime/7.40.0"
localhost:80 172.18.0.1 - - [15/Jul/2024:16:10:14 +0000] "POST /register HTTP/1.1" 400 351 "-" "PostmanRuntime/7.40.0"
localhost:80 172.26.0.1 - - [17/Jul/2024:15:53:33 +0000] "OPTIONS /signup HTTP/1.1" 500 402 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:15:55:34 +0000] "OPTIONS /signup HTTP/1.1" 200 600 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:15:57:06 +0000] "OPTIONS /signup HTTP/1.1" 200 637 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:15:57:07 +0000] "POST /signup HTTP/1.1" 500 528 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:15:58:15 +0000] "OPTIONS /signup HTTP/1.1" 200 637 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:15:58:15 +0000] "POST /signup HTTP/1.1" 500 528 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:16:01:40 +0000] "OPTIONS /register HTTP/1.1" 200 637 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:16:01:40 +0000] "POST /register HTTP/1.1" 200 556 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:16:03:37 +0000] "OPTIONS /register HTTP/1.1" 200 637 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:16:03:37 +0000] "POST /register HTTP/1.1" 200 570 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:16:03:38 +0000] "OPTIONS /login HTTP/1.1" 200 636 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:16:03:38 +0000] "POST /login HTTP/1.1" 200 715 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:16:48:55 +0000] "OPTIONS /login HTTP/1.1" 200 637 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:16:48:55 +0000] "POST /login HTTP/1.1" 401 527 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:16:48:58 +0000] "OPTIONS /login HTTP/1.1" 200 636 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:16:48:58 +0000] "POST /login HTTP/1.1" 401 526 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:17:05:01 +0000] "OPTIONS /login HTTP/1.1" 200 637 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:17:05:01 +0000] "POST /login HTTP/1.1" 200 628 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:17:17:08 +0000] "POST /logout HTTP/1.1" 200 649 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:17:17:14 +0000] "POST /logout HTTP/1.1" 200 536 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:17:17:14 +0000] "POST /logout HTTP/1.1" 200 535 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:17:17:42 +0000] "POST /logout HTTP/1.1" 200 536 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:17:17:43 +0000] "POST /logout HTTP/1.1" 200 535 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:17:17:49 +0000] "POST /logout HTTP/1.1" 200 536 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:17:17:49 +0000] "POST /logout HTTP/1.1" 200 535 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:17:19:14 +0000] "OPTIONS /login HTTP/1.1" 200 637 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:17:19:14 +0000] "POST /login HTTP/1.1" 401 527 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:17:21:28 +0000] "OPTIONS /login HTTP/1.1" 200 637 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:17:21:28 +0000] "POST /login HTTP/1.1" 401 527 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:17:21:51 +0000] "OPTIONS /login HTTP/1.1" 200 637 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:17:21:51 +0000] "POST /login HTTP/1.1" 401 527 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:17:22:07 +0000] "OPTIONS /login HTTP/1.1" 200 637 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:17:22:07 +0000] "POST /login HTTP/1.1" 200 716 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:17:22:13 +0000] "POST /logout HTTP/1.1" 200 649 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:17:34:11 +0000] "POST /logout HTTP/1.1" 200 536 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:20:09:40 +0000] "OPTIONS /register HTTP/1.1" 200 637 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:20:09:40 +0000] "POST /register HTTP/1.1" 400 480 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:20:09:42 +0000] "OPTIONS /register HTTP/1.1" 200 636 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:20:09:42 +0000] "POST /register HTTP/1.1" 400 480 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:20:17:18 +0000] "OPTIONS /register HTTP/1.1" 200 637 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:20:17:18 +0000] "POST /register HTTP/1.1" 400 480 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:20:32:42 +0000] "OPTIONS /register HTTP/1.1" 200 637 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:20:32:42 +0000] "POST /register HTTP/1.1" 400 480 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:20:34:37 +0000] "OPTIONS /register HTTP/1.1" 200 637 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:20:34:37 +0000] "POST /register HTTP/1.1" 400 480 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:20:37:12 +0000] "OPTIONS /login HTTP/1.1" 200 637 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
localhost:80 172.26.0.1 - - [17/Jul/2024:20:37:12 +0000] "POST /login HTTP/1.1" 401 527 "http://localhost:5173/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
